#time,accel_x,accel_y,accel_z
3734.848490,76.609550,-0.000000,9622.677246
3734.848804,0.000000,-0.000000,9548.656652
3734.849119,0.000000,-74.020594,9548.656652
3734.849434,459.657299,-0.000000,9400.615463
3734.849748,306.438199,-0.000000,9400.615463
3734.850063,306.438199,-0.000000,9326.594869
3734.850377,229.828649,-0.000000,9548.656652
3734.850692,229.828649,-74.020594,9326.594869
3734.851006,153.219100,-0.000000,9326.594869
3734.851321,459.657299,296.082377,9474.636058
3734.851636,76.609550,148.041188,9474.636058
3734.851950,383.047749,222.061783,9918.759623
3734.852265,383.047749,-0.000000,9696.697840
3734.852579,0.000000,-0.000000,9474.636058
3734.852894,153.219100,74.020594,9474.636058
3734.853208,383.047749,-0.000000,9622.677246
3734.853523,153.219100,-0.000000,9474.636058
3734.853838,306.438199,-0.000000,9992.780217
3734.854152,306.438199,296.082377,9918.759623
3734.854467,76.609550,296.082377,9474.636058
3734.854781,229.828649,370.102971,9918.759623
3734.855096,76.609550,-0.000000,9548.656652
3734.855411,536.266849,370.102971,9474.636058
3734.855725,76.609550,222.061783,9770.718434
3734.856040,229.828649,-0.000000,9622.677246
3734.856354,76.609550,-0.000000,9548.656652
3734.856669,153.219100,296.082377,9696.697840
3734.856983,-229.828649,-0.000000,9696.697840
3734.857298,-306.438199,148.041188,9696.697840
3734.857613,0.000000,-0.000000,9918.759623
3734.857927,0.000000,-0.000000,9918.759623
3734.858242,0.000000,296.082377,9548.656652
3734.858556,229.828649,-0.000000,9326.594869
3734.858871,0.000000,222.061783,9400.615463
3734.859185,0.000000,148.041188,9474.636058
3734.859500,306.438199,-0.000000,9548.656652
3734.859815,-153.219100,-0.000000,9548.656652
3734.860129,76.609550,-0.000000,9474.636058
3734.860444,153.219100,-0.000000,9548.656652
3734.860758,229.828649,444.123565,9548.656652
3734.861073,383.047749,-0.000000,9696.697840
3734.861387,0.000000,-0.000000,9474.636058
3734.861702,229.828649,-0.000000,9474.636058
3734.862017,0.000000,-0.000000,9474.636058
3734.862331,383.047749,-0.000000,9474.636058
3734.862646,153.219100,370.102971,9770.718434
3734.862960,0.000000,296.082377,9622.677246
3734.863275,0.000000,-74.020594,9770.718434
3734.863589,76.609550,74.020594,9474.636058
3734.863904,0.000000,-0.000000,9474.636058
3734.864219,383.047749,-0.000000,9844.739029
3734.864533,383.047749,-0.000000,9548.656652
3734.864848,0.000000,222.061783,9844.739029
3734.865162,76.609550,444.123565,9474.636058
3734.865477,229.828649,-0.000000,9696.697840
3734.865791,306.438199,296.082377,9548.656652
3734.866106,229.828649,370.102971,9696.697840
3734.866421,0.000000,148.041188,9548.656652
3734.866735,229.828649,222.061783,9770.718434
3734.867050,76.609550,148.041188,9844.739029
3734.867364,229.828649,-0.000000,9474.636058
3734.867679,0.000000,-0.000000,9548.656652
3734.867993,0.000000,-0.000000,9770.718434
3734.868308,229.828649,-0.000000,9622.677246
3734.868623,229.828649,-0.000000,9400.615463
3734.868937,153.219100,-0.000000,9474.636058
3734.869252,76.609550,222.061783,9548.656652
3734.869566,0.000000,-148.041188,9400.615463
3734.869881,229.828649,-0.000000,9548.656652
3734.870195,229.828649,-0.000000,9474.636058
3734.870510,229.828649,-0.000000,9548.656652
3734.870825,306.438199,-0.000000,9770.718434
3734.871139,459.657299,-148.041188,9696.697840
