#time,accel_x,accel_y,accel_z
3838.813251,0.000000,-0.000000,10214.842000
3838.813566,306.438199,296.082377,9474.636058
3838.813881,0.000000,370.102971,9770.718434
3838.814195,383.047749,-0.000000,9696.697840
3838.814510,0.000000,-0.000000,9770.718434
3838.814824,0.000000,222.061783,9474.636058
3838.815139,0.000000,-0.000000,9844.739029
3838.815454,0.000000,148.041188,10214.842000
3838.815768,0.000000,222.061783,9474.636058
3838.816083,0.000000,-0.000000,9252.574275
3838.816398,153.219100,-0.000000,9770.718434
3838.816712,0.000000,148.041188,9548.656652
3838.817027,0.000000,370.102971,9770.718434
3838.817342,76.609550,-0.000000,9918.759623
3838.817656,459.657299,-0.000000,9770.718434
3838.817971,76.609550,148.041188,9326.594869
3838.818286,0.000000,222.061783,9474.636058
3838.818600,-229.828649,296.082377,9400.615463
3838.818915,383.047749,222.061783,9326.594869
3838.819230,459.657299,-0.000000,8956.491898
3838.819544,0.000000,222.061783,9474.636058
3838.819859,306.438199,222.061783,9400.615463
3838.820174,76.609550,370.102971,9400.615463
3838.820488,76.609550,-0.000000,9400.615463
3838.820803,0.000000,148.041188,9252.574275
3838.821118,383.047749,296.082377,9474.636058
3838.821432,76.609550,-0.000000,9622.677246
3838.821747,76.609550,-0.000000,9696.697840
3838.822062,0.000000,-518.144159,9400.615463
3838.822376,0.000000,-0.000000,9622.677246
3838.822691,76.609550,296.082377,9918.759623
3838.823006,229.828649,-0.000000,9992.780217
3838.823320,229.828649,-0.000000,9252.574275
3838.823635,459.657299,-0.000000,9474.636058
3838.823950,0.000000,74.020594,9844.739029
3838.824264,306.438199,-0.000000,9770.718434
3838.824579,153.219100,-0.000000,9844.739029
3838.824894,76.609550,-0.000000,9844.739029
3838.825208,0.000000,-0.000000,9992.780217
3838.825523,306.438199,-0.000000,9770.718434
3838.825838,153.219100,-0.000000,9770.718434
3838.826152,153.219100,-74.020594,9992.780217
3838.826467,229.828649,-0.000000,9696.697840
3838.826782,0.000000,-0.000000,9252.574275
3838.827096,0.000000,222.061783,9474.636058
3838.827411,0.000000,222.061783,9696.697840
3838.827726,0.000000,-0.000000,9696.697840
3838.828040,0.000000,-0.000000,9474.636058
3838.828355,0.000000,-0.000000,9770.718434
3838.828670,0.000000,-0.000000,9400.615463
3838.828984,0.000000,296.082377,9474.636058
3838.829299,0.000000,296.082377,9622.677246
3838.829614,0.000000,-0.000000,9548.656652
3838.829928,0.000000,296.082377,9474.636058
3838.830243,-383.047749,-0.000000,9474.636058
3838.830558,0.000000,148.041188,9770.718434
3838.830872,612.876398,74.020594,9474.636058
3838.831187,306.438199,-0.000000,9252.574275
3838.831502,153.219100,-0.000000,9548.656652
3838.831816,0.000000,-0.000000,9474.636058
3838.832131,383.047749,148.041188,9474.636058
3838.832446,153.219100,-296.082377,9548.656652
3838.832760,153.219100,148.041188,9474.636058
