#time,accel_x,accel_y,accel_z
3912.008234,-1991.848295,148.041188,9696.697840
3912.008548,-2221.676944,-296.082377,9918.759623
3912.008863,-2221.676944,-814.226536,9770.718434
3912.009178,-2451.505594,-814.226536,9696.697840
3912.009492,-2145.067394,-962.267725,9178.553681
3912.009807,-1685.410096,-740.205942,9326.594869
3912.010122,-1302.362347,-888.247130,9400.615463
3912.010437,-1149.143247,-814.226536,9104.533087
3912.010751,-536.266849,-296.082377,9252.574275
3912.011066,-306.438199,-74.020594,8734.430116
3912.011381,153.219100,-222.061783,8956.491898
3912.011695,229.828649,-0.000000,8882.471304
3912.012010,536.266849,-148.041188,9400.615463
3912.012325,0.000000,-296.082377,9252.574275
3912.012639,0.000000,-370.102971,9326.594869
3912.012954,-153.219100,-592.164754,9474.636058
3912.013269,-612.876398,-888.247130,9474.636058
3912.013583,-766.095498,-1332.370696,9844.739029
3912.013898,-842.705048,-1184.329507,9474.636058
3912.014213,-383.047749,-1332.370696,9474.636058
3912.014528,-383.047749,-1184.329507,9178.553681
3912.014842,-306.438199,-962.267725,9326.594869
3912.015157,-229.828649,-666.185348,8882.471304
3912.015472,0.000000,-518.144159,8660.409521
3912.015786,383.047749,-296.082377,8364.327145
3912.016101,153.219100,-148.041188,8734.430116
3912.016416,689.485948,-148.041188,8734.430116
3912.016730,76.609550,-0.000000,9326.594869
3912.017045,76.609550,-0.000000,9770.718434
3912.017360,153.219100,-222.061783,9696.697840
3912.017675,76.609550,-222.061783,9992.780217
3912.017989,153.219100,-444.123565,10214.842000
3912.018304,-306.438199,-370.102971,9992.780217
3912.018619,-383.047749,-0.000000,9992.780217
3912.018933,-459.657299,370.102971,9992.780217
3912.019248,-306.438199,444.123565,9696.697840
3912.019563,0.000000,222.061783,9400.615463
3912.019877,-306.438199,444.123565,9400.615463
3912.020192,-153.219100,-0.000000,9474.636058
3912.020507,0.000000,592.164754,9622.677246
3912.020822,229.828649,370.102971,9844.739029
3912.021136,536.266849,740.205942,9326.594869
3912.021451,919.314598,1036.288319,9252.574275
3912.021766,766.095498,1110.308913,8808.450710
3912.022080,842.705048,1628.453072,8956.491898
3912.022395,459.657299,1924.535449,9474.636058
3912.022710,153.219100,1480.411884,9252.574275
3912.023024,229.828649,1628.453072,9326.594869
3912.023339,153.219100,1406.391290,9474.636058
3912.023654,153.219100,1258.350101,9548.656652
3912.023969,383.047749,962.267725,10140.821405
3912.024283,76.609550,1110.308913,10214.842000
3912.024598,459.657299,814.226536,10066.800811
3912.024913,0.000000,1332.370696,9770.718434
3912.025227,153.219100,1406.391290,9474.636058
3912.025542,229.828649,1554.432478,9770.718434
3912.025857,153.219100,1332.370696,9844.739029
3912.026171,76.609550,1480.411884,10066.800811
3912.026486,153.219100,1184.329507,9918.759623
3912.026801,229.828649,1036.288319,10214.842000
3912.027116,536.266849,740.205942,10584.944971
3912.027430,76.609550,518.144159,10807.006753
3912.027745,0.000000,518.144159,10214.842000
3912.028060,0.000000,222.061783,10140.821405
3912.028374,306.438199,444.123565,9992.780217
3912.028689,306.438199,222.061783,9844.739029
3912.029004,229.828649,-0.000000,9844.739029
3912.029318,536.266849,-0.000000,9548.656652
3912.029633,306.438199,-148.041188,9696.697840
3912.029948,459.657299,-0.000000,9622.677246
3912.030263,306.438199,-222.061783,9770.718434
3912.030577,459.657299,-296.082377,9770.718434
3912.030892,0.000000,-296.082377,9770.718434
3912.031207,459.657299,-74.020594,9474.636058
3912.031521,459.657299,-0.000000,9696.697840
3912.031836,536.266849,-592.164754,9474.636058
3912.032151,689.485948,-370.102971,9030.512492
3912.032465,306.438199,-0.000000,8956.491898
3912.032780,459.657299,-370.102971,8882.471304
3912.033095,459.657299,-592.164754,9474.636058
3912.033410,383.047749,-518.144159,9548.656652
3912.033724,-153.219100,-1036.288319,9178.553681
3912.034039,76.609550,-740.205942,9178.553681
3912.034354,-153.219100,-1184.329507,9030.512492
