#time,accel_x,accel_y,accel_z
4023.077496,-1762.019645,1110.308913,9474.636058
4023.077811,-1532.190996,666.185348,9474.636058
4023.078126,-1915.238745,592.164754,9548.656652
4023.078441,-1532.190996,518.144159,9622.677246
4023.078756,-1455.581446,-0.000000,9474.636058
4023.079071,-842.705048,296.082377,9400.615463
4023.079386,-689.485948,370.102971,8734.430116
4023.079701,-306.438199,444.123565,8734.430116
4023.080016,-383.047749,814.226536,8586.388927
4023.080331,0.000000,666.185348,8364.327145
4023.080647,153.219100,592.164754,8438.347739
4023.080962,0.000000,592.164754,8660.409521
4023.081277,-459.657299,222.061783,9252.574275
4023.081592,-306.438199,-518.144159,10288.862594
4023.081907,-153.219100,-444.123565,10140.821405
4023.082222,-229.828649,-518.144159,9992.780217
4023.082537,383.047749,-370.102971,10066.800811
4023.082852,612.876398,-444.123565,9400.615463
4023.083167,995.924147,-222.061783,9326.594869
4023.083482,1149.143247,-148.041188,9474.636058
4023.083797,842.705048,-0.000000,8956.491898
4023.084112,766.095498,-0.000000,8956.491898
4023.084427,766.095498,-0.000000,9474.636058
4023.084742,689.485948,-444.123565,9474.636058
4023.085058,383.047749,-666.185348,9622.677246
4023.085373,0.000000,-888.247130,9844.739029
4023.085688,383.047749,-814.226536,9548.656652
4023.086003,383.047749,-518.144159,9400.615463
4023.086318,766.095498,-444.123565,9770.718434
4023.086633,459.657299,-222.061783,9474.636058
4023.086948,306.438199,-0.000000,9474.636058
4023.087263,0.000000,-74.020594,9400.615463
4023.087578,0.000000,-0.000000,9252.574275
4023.087893,-153.219100,-0.000000,9474.636058
4023.088208,-459.657299,-148.041188,9474.636058
4023.088523,-536.266849,-296.082377,9548.656652
4023.088838,-383.047749,-74.020594,9622.677246
4023.089153,0.000000,-0.000000,9770.718434
4023.089469,-306.438199,-0.000000,9918.759623
4023.089784,-229.828649,222.061783,9696.697840
4023.090099,0.000000,444.123565,9548.656652
4023.090414,-153.219100,370.102971,9326.594869
4023.090729,-383.047749,666.185348,9252.574275
4023.091044,-842.705048,518.144159,9474.636058
4023.091359,-766.095498,592.164754,9252.574275
4023.091674,-689.485948,592.164754,9400.615463
4023.091989,-612.876398,592.164754,9696.697840
4023.092304,-612.876398,222.061783,9622.677246
4023.092619,-306.438199,666.185348,9770.718434
4023.092934,-306.438199,666.185348,9770.718434
4023.093249,0.000000,888.247130,9844.739029
4023.093564,76.609550,962.267725,9548.656652
4023.093880,536.266849,740.205942,9548.656652
4023.094195,919.314598,1184.329507,9622.677246
4023.094510,919.314598,1332.370696,9252.574275
4023.094825,766.095498,1406.391290,9400.615463
4023.095140,612.876398,962.267725,9400.615463
4023.095455,689.485948,666.185348,9548.656652
4023.095770,766.095498,592.164754,9770.718434
4023.096085,766.095498,370.102971,9548.656652
4023.096400,842.705048,370.102971,9770.718434
4023.096715,612.876398,148.041188,9696.697840
4023.097030,689.485948,-0.000000,9918.759623
4023.097345,689.485948,222.061783,9918.759623
4023.097660,459.657299,296.082377,9844.739029
4023.097975,383.047749,-0.000000,9622.677246
4023.098291,536.266849,148.041188,9844.739029
4023.098606,229.828649,-296.082377,10140.821405
4023.098921,383.047749,-148.041188,9844.739029
4023.099236,153.219100,-0.000000,9844.739029
4023.099551,383.047749,-74.020594,10140.821405
4023.099866,536.266849,-0.000000,10066.800811
4023.100181,153.219100,296.082377,10436.903782
4023.100496,229.828649,-370.102971,10066.800811
4023.100811,0.000000,-444.123565,10288.862594
4023.101126,0.000000,-444.123565,9918.759623
4023.101441,0.000000,-296.082377,9696.697840
