#time,accel_x,accel_y,accel_z
4234.691190,-153.219100,-0.000000,9622.677246
4234.691506,306.438199,370.102971,9918.759623
4234.691821,459.657299,444.123565,9326.594869
4234.692137,0.000000,-0.000000,9474.636058
4234.692452,153.219100,-0.000000,9474.636058
4234.692768,459.657299,-0.000000,9548.656652
4234.693083,0.000000,-0.000000,9474.636058
4234.693399,0.000000,-0.000000,9548.656652
4234.693715,0.000000,148.041188,9696.697840
4234.694030,689.485948,-0.000000,9548.656652
4234.694346,229.828649,-0.000000,9622.677246
4234.694661,0.000000,-0.000000,9844.739029
4234.694977,76.609550,-0.000000,9770.718434
4234.695292,229.828649,-0.000000,9844.739029
4234.695608,689.485948,74.020594,9474.636058
4234.695924,306.438199,-0.000000,9918.759623
4234.696239,0.000000,296.082377,9844.739029
4234.696555,306.438199,370.102971,9844.739029
4234.696870,76.609550,148.041188,9622.677246
4234.697186,306.438199,-0.000000,9770.718434
4234.697501,229.828649,296.082377,9696.697840
4234.697817,153.219100,-0.000000,9770.718434
4234.698133,0.000000,296.082377,9844.739029
4234.698448,153.219100,222.061783,9474.636058
4234.698764,153.219100,592.164754,9252.574275
4234.699079,-229.828649,296.082377,9474.636058
4234.699395,-229.828649,222.061783,9622.677246
4234.699710,0.000000,-0.000000,9400.615463
4234.700026,0.000000,-0.000000,9474.636058
4234.700342,536.266849,-0.000000,9696.697840
4234.700657,0.000000,296.082377,9178.553681
4234.700973,-306.438199,-0.000000,9326.594869
4234.701288,0.000000,-0.000000,9696.697840
4234.701604,0.000000,222.061783,9474.636058
4234.701919,76.609550,-0.000000,9548.656652
4234.702235,0.000000,-0.000000,9474.636058
4234.702551,76.609550,-0.000000,9548.656652
4234.702866,229.828649,222.061783,9326.594869
4234.703182,229.828649,-0.000000,9252.574275
4234.703497,229.828649,-0.000000,9252.574275
4234.703813,153.219100,-0.000000,9474.636058
4234.704128,0.000000,-0.000000,9474.636058
4234.704444,0.000000,-0.000000,9474.636058
4234.704760,0.000000,-222.061783,9696.697840
4234.705075,306.438199,-0.000000,9844.739029
4234.705391,76.609550,148.041188,9992.780217
4234.705706,229.828649,-0.000000,9770.718434
4234.706022,153.219100,-0.000000,9474.636058
4234.706337,229.828649,222.061783,9622.677246
4234.706653,0.000000,-0.000000,9992.780217
4234.706969,76.609550,370.102971,9770.718434
4234.707284,76.609550,444.123565,9770.718434
4234.707600,153.219100,-0.000000,9474.636058
4234.707915,0.000000,-0.000000,9696.697840
4234.708231,0.000000,-0.000000,9622.677246
4234.708546,76.609550,370.102971,9770.718434
4234.708862,0.000000,222.061783,9918.759623
4234.709178,0.000000,-0.000000,9696.697840
4234.709493,153.219100,370.102971,9844.739029
4234.709809,0.000000,148.041188,9474.636058
4234.710124,-383.047749,222.061783,9474.636058
4234.710440,0.000000,-0.000000,9622.677246
4234.710755,383.047749,-0.000000,9622.677246
4234.711071,0.000000,-74.020594,9548.656652
4234.711387,-229.828649,148.041188,9474.636058
4234.711702,0.000000,222.061783,9252.574275
4234.712018,0.000000,296.082377,9474.636058
4234.712333,0.000000,444.123565,9474.636058
4234.712649,383.047749,-0.000000,9696.697840
4234.712964,0.000000,592.164754,9474.636058
4234.713280,306.438199,370.102971,9474.636058
4234.713596,0.000000,74.020594,9326.594869
4234.713911,383.047749,-0.000000,9400.615463
4234.714227,76.609550,-0.000000,9622.677246
4234.714542,229.828649,-0.000000,9400.615463
4234.714858,153.219100,-0.000000,9400.615463
4234.715173,153.219100,-0.000000,9474.636058
4234.715489,306.438199,222.061783,9474.636058
4234.715805,536.266849,-0.000000,9548.656652
4234.716120,0.000000,-0.000000,9696.697840
4234.716436,0.000000,222.061783,9770.718434
4234.716751,229.828649,-0.000000,9474.636058
4234.717067,383.047749,-370.102971,9400.615463
4234.717382,0.000000,-0.000000,9696.697840
4234.717698,0.000000,222.061783,9548.656652
4234.718014,0.000000,370.102971,9918.759623
4234.718329,-459.657299,666.185348,9622.677246
4234.718645,0.000000,-0.000000,9548.656652
4234.718960,-689.485948,592.164754,10066.800811
4234.719276,-612.876398,592.164754,9622.677246
4234.719591,-459.657299,666.185348,9696.697840
4234.719907,-612.876398,518.144159,9770.718434
4234.720223,-995.924147,222.061783,9474.636058
4234.720538,-229.828649,666.185348,9474.636058
4234.720854,-919.314598,740.205942,9252.574275
4234.721169,-766.095498,962.267725,9178.553681
4234.721485,-842.705048,1110.308913,9104.533087
4234.721800,-766.095498,1110.308913,9030.512492
4234.722116,-1685.410096,1036.288319,9104.533087
4234.722432,-1838.629195,1480.411884,8882.471304
4234.722747,-2374.896044,1184.329507,8882.471304
4234.723063,-2528.115143,1036.288319,9178.553681
4234.723378,-2451.505594,740.205942,9178.553681
4234.723694,-2911.162892,1332.370696,9548.656652
4234.724009,-2681.334243,1702.473667,9696.697840
4234.724325,-3064.381992,1702.473667,9696.697840
4234.724641,-2681.334243,2368.659014,9548.656652
4234.724956,-2987.772442,2072.576638,9474.636058
4234.725272,-2757.943793,2368.659014,9474.636058
4234.725587,-2681.334243,2590.720797,9104.533087
4234.725903,-2451.505594,2886.803174,9030.512492
4234.726218,-2221.676944,2738.761985,9400.615463
4234.726534,-2145.067394,2664.741391,9474.636058
4234.726850,-2451.505594,2738.761985,9622.677246
4234.727165,-2374.896044,2442.679609,9918.759623
4234.727481,-2145.067394,2294.638420,10140.821405
4234.727796,-2221.676944,2368.659014,10288.862594
4234.728112,-1378.971896,2072.576638,10214.842000
4234.728427,-1378.971896,2738.761985,9992.780217
4234.728743,-1072.533697,2738.761985,9696.697840
4234.729059,-689.485948,3108.864956,9104.533087
4234.729374,-612.876398,3552.988522,8808.450710
4234.729690,-1225.752797,4145.153275,8956.491898
4234.730005,-919.314598,4145.153275,8882.471304
4234.730321,-1455.581446,4071.132681,9252.574275
4234.730636,-2221.676944,3182.885551,9844.739029
4234.730952,-2451.505594,3034.844362,10436.903782
4234.731268,-2604.724693,2516.700203,10955.047942
4234.731583,-2911.162892,2590.720797,11325.150913
4234.731899,-2834.553343,3034.844362,11473.192101
4234.732214,-2681.334243,3330.926739,10955.047942
4234.732530,-2451.505594,3404.947333,10584.944971
4234.732845,-1762.019645,3997.112087,9474.636058
4234.733161,-1455.581446,4811.338623,8808.450710
4234.733477,-1685.410096,4737.318029,8512.368333
4234.733792,-1991.848295,4663.297435,8734.430116
4234.734108,-1532.190996,3849.070898,8660.409521
4234.734423,-2374.896044,3330.926739,9622.677246
4234.734739,-2298.286494,2738.761985,10140.821405
4234.735054,-2451.505594,2146.597232,10807.006753
4234.735370,-2451.505594,1850.514855,11251.130318
4234.735686,-1915.238745,1480.411884,11029.068536
4234.736001,-1762.019645,1628.453072,10584.944971
4234.736317,-995.924147,2072.576638,10140.821405
4234.736632,-229.828649,2738.761985,9474.636058
4234.736948,459.657299,3182.885551,8882.471304
4234.737263,1072.533697,3330.926739,8216.285956
4234.737579,536.266849,3775.050304,7920.203579
4234.737895,-612.876398,3478.967927,7920.203579
4234.738210,-1455.581446,2960.823768,7994.224174
4234.738526,-2068.457845,2368.659014,8808.450710
4234.738841,-2528.115143,1776.494261,9474.636058
4234.739157,-4366.744339,592.164754,10584.944971
4234.739472,-4443.353888,370.102971,11917.315666
4234.739788,-4749.792088,-0.000000,10881.027347
4234.740104,-4596.572988,296.082377,11251.130318
4234.740419,-3907.087040,518.144159,11029.068536
4234.740735,-3140.991542,1184.329507,11251.130318
4234.741050,-2221.676944,1628.453072,10214.842000
4234.741366,-612.876398,2146.597232,9844.739029
4234.741681,0.000000,3108.864956,9104.533087
4234.741997,229.828649,3330.926739,8512.368333
4234.742313,536.266849,3182.885551,8290.306550
4234.742628,0.000000,3034.844362,8142.265362
4234.742944,-995.924147,2368.659014,7846.182985
4234.743259,-1608.800546,1628.453072,7476.080014
4234.743575,-2604.724693,592.164754,8216.285956
4234.743890,-4136.915689,-74.020594,8808.450710
4234.744206,-5209.449386,-666.185348,9844.739029
4234.744522,-5592.497135,-1184.329507,11399.171507
4234.744837,-5209.449386,-962.267725,10807.006753
4234.745153,-4826.401637,-1036.288319,11251.130318
4234.745468,-2834.553343,-740.205942,11843.295072
4234.745784,-1685.410096,148.041188,11473.192101
4234.746099,536.266849,1628.453072,9844.739029
4234.746415,1608.800546,3182.885551,8956.491898
4234.746731,2374.896044,4885.359217,7031.956449
4234.747046,2374.896044,5921.647536,6069.688724
4234.747362,1838.629195,6069.688724,5033.400406
4234.747677,842.705048,5477.523971,5033.400406
4234.747993,-1991.848295,4145.153275,6809.894666
4234.748308,-4443.353888,1480.411884,8956.491898
4234.748624,-5975.544884,-2146.597232,11991.336260
4234.748940,-7048.078582,-3478.967927,13027.624579
4234.749255,-7584.345430,-4367.215058,14359.995275
4234.749571,-6358.592633,-4071.132681,14878.139434
4234.749886,-4366.744339,-2442.679609,13619.789333
4234.750202,-2298.286494,1258.350101,10584.944971
4234.750517,689.485948,4663.297435,7550.100608
4234.750833,2451.505594,7550.100608,5403.503377
4234.751149,3140.991542,9696.697840,4589.276840
4234.751464,2834.553343,10510.924376,3923.091493
4234.751780,842.705048,8438.347739,5403.503377
4234.752095,-536.266849,5477.523971,8660.409521
4234.752411,-2528.115143,1406.391290,11843.295072
4234.752726,-4136.915689,-2368.659014,14359.995275
4234.753042,-5745.716235,-3256.906145,15840.407159
4234.753358,-5286.058936,-3627.009116,15766.386565
4234.753673,-3983.696590,-2738.761985,13767.830521
4234.753989,-2834.553343,296.082377,10510.924376
4234.754304,-1378.971896,3404.947333,9548.656652
4234.754620,-153.219100,6143.709319,5921.647536
4234.754935,689.485948,7476.080014,3997.112087
4234.755251,1685.410096,8142.265362,4367.215058
