#time,accel_x,accel_y,accel_z
4241.516656,306.438199,-0.000000,9696.697840
4241.516971,76.609550,-74.020594,9622.677246
4241.517287,766.095498,-0.000000,9548.656652
4241.517602,76.609550,-0.000000,9548.656652
4241.517918,229.828649,-0.000000,9770.718434
4241.518233,229.828649,222.061783,9474.636058
4241.518549,76.609550,296.082377,9918.759623
4241.518864,0.000000,148.041188,9696.697840
4241.519180,0.000000,-0.000000,9696.697840
4241.519495,76.609550,296.082377,9622.677246
4241.519811,0.000000,-0.000000,9474.636058
4241.520126,0.000000,-0.000000,9844.739029
4241.520442,229.828649,-0.000000,9474.636058
4241.520757,0.000000,370.102971,9400.615463
4241.521073,153.219100,296.082377,9696.697840
4241.521388,0.000000,296.082377,9548.656652
4241.521704,0.000000,222.061783,9622.677246
4241.522019,459.657299,370.102971,9548.656652
4241.522334,0.000000,74.020594,9474.636058
4241.522650,0.000000,296.082377,9622.677246
4241.522965,153.219100,370.102971,9474.636058
4241.523281,0.000000,296.082377,9770.718434
4241.523596,0.000000,148.041188,9474.636058
4241.523912,0.000000,-0.000000,9474.636058
4241.524227,229.828649,-0.000000,9474.636058
4241.524543,153.219100,-0.000000,9622.677246
4241.524858,306.438199,-0.000000,9548.656652
4241.525174,459.657299,-74.020594,9770.718434
4241.525489,536.266849,-0.000000,9474.636058
4241.525805,229.828649,-296.082377,9548.656652
4241.526120,153.219100,-0.000000,9474.636058
4241.526436,0.000000,-148.041188,9696.697840
4241.526751,0.000000,222.061783,9844.739029
4241.527067,306.438199,-0.000000,9474.636058
4241.527382,306.438199,222.061783,9622.677246
4241.527697,76.609550,296.082377,9474.636058
4241.528013,0.000000,222.061783,9622.677246
4241.528328,76.609550,-0.000000,9696.697840
4241.528644,0.000000,-148.041188,9696.697840
4241.528959,459.657299,-0.000000,9622.677246
4241.529275,153.219100,222.061783,9696.697840
4241.529590,536.266849,370.102971,10140.821405
4241.529906,0.000000,222.061783,9622.677246
4241.530221,0.000000,296.082377,9474.636058
4241.530537,0.000000,-0.000000,9770.718434
4241.530852,0.000000,-0.000000,9992.780217
4241.531168,153.219100,222.061783,9400.615463
4241.531483,0.000000,296.082377,9400.615463
4241.531799,153.219100,518.144159,9548.656652
4241.532114,0.000000,296.082377,9622.677246
4241.532429,0.000000,370.102971,9770.718434
4241.532745,76.609550,-0.000000,9474.636058
4241.533060,0.000000,-0.000000,9474.636058
4241.533376,0.000000,-0.000000,9400.615463
4241.533691,0.000000,222.061783,9474.636058
4241.534007,-383.047749,-0.000000,9548.656652
4241.534322,-306.438199,-0.000000,9696.697840
4241.534638,0.000000,-0.000000,9696.697840
4241.534953,306.438199,222.061783,9326.594869
4241.535269,76.609550,-0.000000,9474.636058
4241.535584,229.828649,-0.000000,9548.656652
4241.535900,153.219100,296.082377,9474.636058
4241.536215,383.047749,222.061783,9622.677246
4241.536531,153.219100,-0.000000,9474.636058
4241.536846,306.438199,-74.020594,9474.636058
4241.537162,229.828649,-370.102971,9992.780217
4241.537477,229.828649,-148.041188,9918.759623
4241.537792,0.000000,148.041188,10140.821405
4241.538108,229.828649,296.082377,9474.636058
4241.538423,306.438199,-0.000000,9474.636058
4241.538739,0.000000,-0.000000,9474.636058
4241.539054,229.828649,370.102971,9474.636058
4241.539370,229.828649,-0.000000,9770.718434
4241.539685,0.000000,222.061783,9548.656652
4241.540001,0.000000,296.082377,9770.718434
4241.540316,76.609550,444.123565,9770.718434
4241.540632,0.000000,740.205942,9474.636058
4241.540947,-459.657299,518.144159,9474.636058
4241.541263,-459.657299,444.123565,9622.677246
4241.541578,-842.705048,-0.000000,9918.759623
4241.541894,0.000000,888.247130,9992.780217
4241.542209,-536.266849,666.185348,9326.594869
4241.542525,-766.095498,518.144159,9474.636058
4241.542840,-383.047749,666.185348,9474.636058
4241.543155,-842.705048,592.164754,9770.718434
4241.543471,-919.314598,814.226536,9326.594869
4241.543786,-689.485948,888.247130,9030.512492
4241.544102,-995.924147,1036.288319,9030.512492
4241.544417,-1072.533697,1184.329507,8808.450710
4241.544733,-1532.190996,1184.329507,9104.533087
4241.545048,-2068.457845,1184.329507,8734.430116
4241.545364,-2145.067394,1332.370696,9326.594869
4241.545679,-2451.505594,1184.329507,9474.636058
4241.545995,-2604.724693,1406.391290,9548.656652
4241.546310,-2604.724693,962.267725,9548.656652
4241.546626,-3064.381992,1258.350101,10066.800811
4241.546941,-2987.772442,1332.370696,9770.718434
4241.547257,-2757.943793,1998.556043,9474.636058
4241.547572,-2911.162892,2146.597232,9474.636058
4241.547888,-2528.115143,2220.617826,9696.697840
4241.548203,-2528.115143,2516.700203,9104.533087
4241.548518,-1991.848295,2812.782580,9252.574275
4241.548834,-2068.457845,2960.823768,9326.594869
4241.549149,-1991.848295,2738.761985,9548.656652
4241.549465,-2451.505594,2590.720797,9474.636058
4241.549780,-2374.896044,2590.720797,9770.718434
4241.550096,-2681.334243,2368.659014,10140.821405
4241.550411,-2068.457845,2294.638420,10214.842000
4241.550727,-1762.019645,2442.679609,10066.800811
4241.551042,-1532.190996,2368.659014,9992.780217
4241.551358,-1149.143247,2960.823768,9474.636058
4241.551673,-766.095498,3627.009116,8956.491898
4241.551989,-1225.752797,3997.112087,8808.450710
4241.552304,-766.095498,3923.091493,8808.450710
4241.552620,-1455.581446,4071.132681,8808.450710
4241.552935,-1762.019645,3997.112087,9178.553681
4241.553251,-1915.238745,3404.947333,9696.697840
4241.553566,-2451.505594,2664.741391,10140.821405
4241.553881,-2911.162892,2812.782580,10955.047942
4241.554197,-2834.553343,2738.761985,11029.068536
4241.554512,-2604.724693,2960.823768,11029.068536
4241.554828,-2298.286494,3478.967927,10732.986159
4241.555143,-1991.848295,3627.009116,10214.842000
4241.555459,-1685.410096,4663.297435,9696.697840
4241.555774,-1532.190996,4737.318029,9030.512492
4241.556090,-1685.410096,4663.297435,8660.409521
4241.556405,-1838.629195,4145.153275,8512.368333
4241.556721,-2145.067394,3849.070898,9178.553681
4241.557036,-2374.896044,3404.947333,9992.780217
4241.557352,-2374.896044,2294.638420,10584.944971
4241.557667,-2374.896044,1702.473667,11029.068536
4241.557983,-2451.505594,1628.453072,11399.171507
4241.558298,-2068.457845,1702.473667,10732.986159
4241.558614,-1378.971896,2146.597232,10881.027347
4241.558929,-612.876398,2368.659014,9992.780217
4241.559244,76.609550,2886.803174,9400.615463
4241.559560,229.828649,3330.926739,8512.368333
4241.559875,306.438199,2960.823768,7920.203579
4241.560191,153.219100,3627.009116,7698.141797
4241.560506,-612.876398,3627.009116,7846.182985
4241.560822,-1838.629195,2960.823768,8216.285956
4241.561137,-3064.381992,1776.494261,9252.574275
4241.561453,-3447.429741,1110.308913,9770.718434
4241.561768,-4366.744339,666.185348,10732.986159
4241.562084,-4826.401637,-0.000000,11473.192101
4241.562399,-4519.963438,-0.000000,11251.130318
4241.562715,-4213.525239,-0.000000,11621.233289
4241.563030,-3524.039291,666.185348,11251.130318
4241.563346,-2834.553343,1258.350101,10658.965565
4241.563661,-1532.190996,2072.576638,10066.800811
4241.563977,-229.828649,2960.823768,9474.636058
4241.564292,612.876398,3330.926739,9030.512492
4241.564607,383.047749,3701.029710,8512.368333
4241.564923,0.000000,2960.823768,7846.182985
4241.565238,-536.266849,2516.700203,7550.100608
4241.565554,-1302.362347,2072.576638,7550.100608
4241.565869,-2298.286494,518.144159,7920.203579
4241.566185,-3447.429741,-0.000000,8512.368333
4241.566500,-4519.963438,-222.061783,8882.471304
4241.566816,-5286.058936,-1110.308913,10658.965565
4241.567131,-5592.497135,-962.267725,10214.842000
4241.567447,-5209.449386,-1480.411884,10584.944971
4241.567762,-3983.696590,-740.205942,11621.233289
4241.568078,-2681.334243,-370.102971,12139.377449
4241.568393,-766.095498,962.267725,11251.130318
4241.568709,919.314598,1628.453072,9622.677246
4241.569024,2068.457845,4145.153275,8290.306550
4241.569339,2374.896044,5403.503377,7105.977043
4241.569655,2145.067394,6291.750507,5773.606348
4241.569970,1685.410096,6069.688724,5329.482782
4241.570286,76.609550,5107.421000,5551.544565
4241.570601,-2298.286494,2960.823768,7624.121203
4241.570917,-4979.620737,148.041188,9548.656652
4241.571232,-6741.640382,-2442.679609,13101.645173
4241.571548,-7048.078582,-3923.091493,13323.706956
4241.571863,-7431.126331,-4811.338623,15100.201217
4241.572179,-5439.278036,-3552.988522,14878.139434
4241.572494,-3907.087040,-1110.308913,12583.501014
4241.572810,-1378.971896,2516.700203,9252.574275
4241.573125,1378.971896,5699.585753,6883.915261
4241.573441,2681.334243,8808.450710,5329.482782
4241.573756,3294.210641,10362.883188,3923.091493
4241.574072,2221.676944,9992.780217,3849.070898
4241.574387,536.266849,7698.141797,6661.853478
4241.574702,-766.095498,4589.276840,9992.780217
4241.575018,-3217.601092,148.041188,11991.336260
4241.575333,-4826.401637,-2368.659014,14730.098246
4241.575649,-5592.497135,-3330.926739,16136.489536
4241.575964,-4826.401637,-3330.926739,14952.160028
4241.576280,-3294.210641,-1628.453072,13397.727550
4241.576595,-2911.162892,1184.329507,10362.883188
4241.576911,-1532.190996,3923.091493,8364.327145
4241.577226,0.000000,6587.832884,5181.441594
4241.577542,1149.143247,7772.162391,4663.297435
4241.577857,1072.533697,7772.162391,4959.379811
4241.578173,-383.047749,6291.750507,6365.771101
4241.578488,-1455.581446,3182.885551,9104.533087
4241.578804,-2221.676944,1776.494261,10732.986159
4241.579119,-1991.848295,592.164754,12287.418637
4241.579435,-2221.676944,518.144159,13397.727550
4241.579750,-3524.039291,518.144159,12657.521608
4241.580065,-3217.601092,370.102971,12509.480420
4241.580381,-3370.820191,2072.576638,11029.068536
4241.580696,-3524.039291,3256.906145,9918.759623
4241.581012,-3140.991542,4071.132681,8290.306550
4241.581327,-2757.943793,3552.988522,7402.059420
4241.581643,-1915.238745,3849.070898,6957.935855
4241.581958,-1378.971896,3701.029710,7328.038826
4241.582274,-1838.629195,3404.947333,7920.203579
4241.582589,-2221.676944,3034.844362,9548.656652
4241.582905,-1991.848295,2738.761985,11769.274478
4241.583220,-2145.067394,2294.638420,11695.253884
4241.583536,-1838.629195,222.061783,11695.253884
4241.583851,-1302.362347,-0.000000,11177.109724
4241.584167,-1685.410096,1110.308913,10362.883188
4241.584482,-2374.896044,2960.823768,8734.430116
4241.584798,-2374.896044,4145.153275,8216.285956
4241.585113,-1685.410096,5255.462188,7476.080014
4241.585428,-2834.553343,5255.462188,7402.059420
4241.585744,-2987.772442,4293.194464,8438.347739
4241.586059,-3140.991542,2146.597232,9918.759623
4241.586375,-2757.943793,518.144159,10658.965565
4241.586690,-2451.505594,-296.082377,11695.253884
4241.587005,-2681.334243,-740.205942,12509.480420
4241.587321,-1838.629195,-0.000000,12435.459826
4241.587636,-1225.752797,1110.308913,11325.150913
4241.587951,0.000000,2738.761985,9030.512492
4241.588267,1685.410096,3627.009116,7698.141797
4241.588582,1762.019645,4737.318029,6291.750507
4241.588898,919.314598,4737.318029,5773.606348
4241.589213,-306.438199,3923.091493,6513.812290
4241.589529,-2298.286494,3701.029710,7698.141797
4241.589844,-2834.553343,1258.350101,8956.491898
4241.590159,-3217.601092,-444.123565,11029.068536
4241.590475,-3370.820191,-1702.473667,11991.336260
4241.590790,-3370.820191,-2368.659014,12657.521608
4241.591106,-3217.601092,-2294.638420,13989.892304
4241.591421,-3600.648841,-444.123565,13619.789333
4241.591737,-3524.039291,1850.514855,11399.171507
4241.592052,-1378.971896,3404.947333,9400.615463
4241.592367,689.485948,4663.297435,7846.182985
4241.592683,1762.019645,4885.359217,5773.606348
4241.592998,1685.410096,3478.967927,6365.771101
4241.593314,0.000000,4219.173869,6661.853478
4241.593629,-2298.286494,3404.947333,8068.244768
4241.593945,-2451.505594,1776.494261,9770.718434
4241.594260,-2681.334243,-74.020594,11399.171507
4241.594576,-2604.724693,-2664.741391,11843.295072
4241.594891,-2681.334243,-3108.864956,13175.665768
4241.595206,-4596.572988,-1998.556043,12805.562797
4241.595522,-4903.011187,-370.102971,11917.315666
4241.595837,-2911.162892,1406.391290,9696.697840
4241.596153,-689.485948,3182.885551,7698.141797
4241.596468,459.657299,4737.318029,6587.832884
4241.596784,995.924147,4219.173869,6957.935855
4241.597099,-842.705048,5551.544565,6143.709319
4241.597414,-1762.019645,5255.462188,7105.977043
4241.597730,-1915.238745,3701.029710,8512.368333
4241.598045,-1532.190996,2368.659014,9992.780217
4241.598361,-919.314598,-74.020594,11621.233289
4241.598676,-2987.772442,-888.247130,12287.418637
4241.598992,-4826.401637,-0.000000,12583.501014
4241.599307,-4903.011187,740.205942,11399.171507
4241.599622,-3600.648841,1850.514855,9918.759623
4241.599938,-2221.676944,2738.761985,9400.615463
4241.600253,-1072.533697,2664.741391,8512.368333
4241.600569,-2298.286494,4293.194464,6513.812290
