#time,accel_x,accel_y,accel_z
4033.841486,-1915.238745,814.226536,9548.656652
4033.841801,-2374.896044,-0.000000,9844.739029
4033.842116,-2221.676944,-296.082377,10140.821405
4033.842431,-2374.896044,-740.205942,10510.924376
4033.842746,-2221.676944,-666.185348,10362.883188
4033.843061,-1685.410096,-740.205942,10807.006753
4033.843376,-1302.362347,-222.061783,9474.636058
4033.843691,-306.438199,-0.000000,8364.327145
4033.844006,76.609550,666.185348,8512.368333
4033.844321,0.000000,962.267725,8216.285956
4033.844636,536.266849,888.247130,8142.265362
4033.844951,229.828649,592.164754,8290.306550
4033.845266,306.438199,-0.000000,8882.471304
4033.845581,0.000000,-296.082377,9400.615463
4033.845896,-842.705048,-888.247130,9622.677246
4033.846211,-306.438199,-1258.350101,10140.821405
4033.846526,-229.828649,-1628.453072,9474.636058
4033.846841,0.000000,-1184.329507,9474.636058
4033.847156,-229.828649,-1406.391290,9178.553681
4033.847471,-229.828649,-1258.350101,9030.512492
4033.847786,-383.047749,-962.267725,8734.430116
4033.848101,0.000000,-740.205942,8438.347739
4033.848416,153.219100,-370.102971,8512.368333
4033.848731,0.000000,-444.123565,8512.368333
4033.849046,-383.047749,-518.144159,8512.368333
4033.849361,-383.047749,-1036.288319,9326.594869
4033.849676,-612.876398,-962.267725,9400.615463
4033.849991,-306.438199,-888.247130,10214.842000
4033.850306,0.000000,-1184.329507,9844.739029
4033.850621,536.266849,-814.226536,9474.636058
4033.850936,-229.828649,-888.247130,9474.636058
4033.851251,-306.438199,-518.144159,9622.677246
4033.851566,-459.657299,-444.123565,9844.739029
4033.851881,-842.705048,-296.082377,9622.677246
4033.852196,-536.266849,-518.144159,9400.615463
4033.852511,-459.657299,-296.082377,9326.594869
4033.852826,306.438199,-0.000000,9104.533087
4033.853141,383.047749,-74.020594,9178.553681
4033.853456,766.095498,-148.041188,9474.636058
4033.853771,1072.533697,-148.041188,9474.636058
4033.854086,766.095498,296.082377,9400.615463
4033.854401,919.314598,814.226536,9030.512492
4033.854716,766.095498,888.247130,9474.636058
4033.855031,995.924147,740.205942,9326.594869
4033.855346,612.876398,1036.288319,9252.574275
4033.855661,229.828649,1332.370696,9178.553681
4033.855976,536.266849,1184.329507,8808.450710
4033.856291,306.438199,1554.432478,9400.615463
4033.856606,306.438199,1332.370696,9474.636058
4033.856921,0.000000,1406.391290,9548.656652
4033.857236,0.000000,1036.288319,9918.759623
4033.857551,-306.438199,1110.308913,10140.821405
4033.857866,-229.828649,1332.370696,10140.821405
4033.858181,-766.095498,1554.432478,10362.883188
4033.858496,-229.828649,1628.453072,10140.821405
4033.858811,-229.828649,1776.494261,9992.780217
4033.859126,0.000000,1702.473667,10066.800811
4033.859441,0.000000,1480.411884,9696.697840
4033.859756,536.266849,1332.370696,9548.656652
4033.860071,153.219100,1258.350101,9992.780217
4033.860386,76.609550,888.247130,9696.697840
4033.860701,612.876398,444.123565,9992.780217
4033.861016,459.657299,666.185348,10436.903782
4033.861331,766.095498,370.102971,10140.821405
4033.861646,536.266849,666.185348,9696.697840
4033.861961,766.095498,518.144159,9770.718434
4033.862276,919.314598,518.144159,10066.800811
4033.862591,842.705048,296.082377,9622.677246
4033.862906,842.705048,-0.000000,9548.656652
4033.863221,306.438199,-0.000000,9622.677246
4033.863536,459.657299,-148.041188,9548.656652
4033.863851,612.876398,-0.000000,9770.718434
4033.864166,536.266849,-0.000000,9918.759623
4033.864481,383.047749,-74.020594,9918.759623
4033.864796,612.876398,-148.041188,9622.677246
4033.865111,153.219100,-74.020594,9548.656652
4033.865426,0.000000,-370.102971,9992.780217
4033.865741,383.047749,222.061783,10288.862594
4033.866056,0.000000,-74.020594,9622.677246
4033.866371,-536.266849,-444.123565,9622.677246
4033.866686,0.000000,-296.082377,9400.615463
4033.867001,-536.266849,-296.082377,9178.553681
4033.867316,0.000000,-592.164754,9400.615463
4033.867631,0.000000,-592.164754,9474.636058
4033.867946,76.609550,-518.144159,9178.553681
4033.868261,0.000000,-740.205942,9252.574275
4033.868576,0.000000,-740.205942,9474.636058
4033.868891,0.000000,-592.164754,9104.533087
4033.869206,153.219100,-518.144159,9030.512492
4033.869521,76.609550,-592.164754,9252.574275
4033.869836,459.657299,-666.185348,9104.533087
4033.870151,229.828649,-444.123565,8734.430116
4033.870466,153.219100,-592.164754,8882.471304
4033.870781,0.000000,-592.164754,8956.491898
4033.871096,-229.828649,-444.123565,8882.471304
4033.871411,153.219100,-518.144159,9178.553681
4033.871726,0.000000,-666.185348,9104.533087
4033.872041,0.000000,-518.144159,9474.636058
4033.872356,0.000000,-518.144159,9326.594869
