#time,accel_x,accel_y,accel_z
3610.825436,2221.676944,1110.308913,8512.368333
3610.825750,2221.676944,1110.308913,8956.491898
3610.826065,1685.410096,1480.411884,8956.491898
3610.826379,2068.457845,1628.453072,8364.327145
3610.826693,2374.896044,1258.350101,7846.182985
3610.827007,2068.457845,1110.308913,8216.285956
3610.827321,1532.190996,592.164754,8512.368333
3610.827635,919.314598,296.082377,8808.450710
3610.827949,689.485948,-74.020594,8956.491898
3610.828264,0.000000,-370.102971,9696.697840
3610.828578,-229.828649,-370.102971,9474.636058
3610.828892,-612.876398,-444.123565,9400.615463
3610.829206,-766.095498,-592.164754,9918.759623
3610.829520,-612.876398,-370.102971,9400.615463
3610.829834,-536.266849,-444.123565,9474.636058
3610.830148,-536.266849,-222.061783,9474.636058
3610.830463,-459.657299,-444.123565,9548.656652
3610.830777,-536.266849,-444.123565,9400.615463
3610.831091,-919.314598,-592.164754,9622.677246
3610.831405,-842.705048,-666.185348,9844.739029
3610.831719,-995.924147,-888.247130,9992.780217
3610.832033,-689.485948,-814.226536,10140.821405
3610.832347,-1149.143247,-1110.308913,9770.718434
3610.832662,-689.485948,-962.267725,9622.677246
3610.832976,-536.266849,-888.247130,9622.677246
3610.833290,-612.876398,-592.164754,9844.739029
3610.833604,0.000000,-888.247130,9548.656652
3610.833918,0.000000,-888.247130,9474.636058
3610.834232,0.000000,-1110.308913,9474.636058
3610.834547,0.000000,-888.247130,9696.697840
3610.834861,153.219100,-888.247130,9696.697840
3610.835175,0.000000,-814.226536,9622.677246
3610.835489,76.609550,-888.247130,9696.697840
3610.835803,0.000000,-444.123565,9622.677246
3610.836117,229.828649,-592.164754,8882.471304
3610.836431,689.485948,-296.082377,9178.553681
3610.836746,536.266849,-0.000000,9400.615463
3610.837060,383.047749,-444.123565,9326.594869
3610.837374,612.876398,-222.061783,9326.594869
3610.837688,612.876398,-148.041188,9400.615463
3610.838002,766.095498,-296.082377,9178.553681
3610.838316,919.314598,-74.020594,9030.512492
3610.838630,612.876398,-74.020594,8660.409521
3610.838945,536.266849,444.123565,9104.533087
3610.839259,612.876398,592.164754,8956.491898
3610.839573,689.485948,592.164754,8512.368333
3610.839887,536.266849,740.205942,8734.430116
3610.840201,766.095498,592.164754,8660.409521
3610.840515,842.705048,592.164754,8734.430116
3610.840829,766.095498,888.247130,9178.553681
3610.841144,919.314598,1036.288319,9622.677246
3610.841458,995.924147,1110.308913,9400.615463
3610.841772,612.876398,1406.391290,9696.697840
3610.842086,842.705048,1036.288319,9622.677246
3610.842400,995.924147,1332.370696,9770.718434
3610.842714,536.266849,1406.391290,10066.800811
3610.843028,536.266849,1184.329507,9918.759623
3610.843343,383.047749,1406.391290,9918.759623
3610.843657,229.828649,1258.350101,9992.780217
3610.843971,306.438199,1258.350101,10214.842000
3610.844285,153.219100,962.267725,10436.903782
3610.844599,0.000000,1036.288319,11103.089130
3610.844913,0.000000,1258.350101,11103.089130
3610.845228,-306.438199,1036.288319,11103.089130
3610.845542,-383.047749,888.247130,11029.068536
3610.845856,-612.876398,666.185348,10436.903782
3610.846170,-383.047749,1110.308913,10732.986159
3610.846484,-459.657299,814.226536,10732.986159
3610.846798,-536.266849,592.164754,10288.862594
3610.847112,-536.266849,814.226536,10362.883188
3610.847427,-536.266849,370.102971,10214.842000
3610.847741,-459.657299,222.061783,10436.903782
3610.848055,-229.828649,148.041188,10881.027347
