#time,accel_x,accel_y,accel_z
3820.962925,229.828649,-0.000000,9696.697840
3820.963240,0.000000,370.102971,9548.656652
3820.963555,0.000000,-0.000000,9474.636058
3820.963870,153.219100,-148.041188,9918.759623
3820.964185,-229.828649,-74.020594,9696.697840
3820.964499,0.000000,222.061783,9548.656652
3820.964814,76.609550,-0.000000,9696.697840
3820.965129,0.000000,222.061783,9770.718434
3820.965444,0.000000,-0.000000,9622.677246
3820.965758,153.219100,-0.000000,9252.574275
3820.966073,76.609550,296.082377,9474.636058
3820.966388,0.000000,148.041188,9400.615463
3820.966703,-229.828649,-0.000000,9548.656652
3820.967017,153.219100,-0.000000,9474.636058
3820.967332,0.000000,148.041188,9474.636058
3820.967647,536.266849,296.082377,9474.636058
3820.967962,459.657299,222.061783,9548.656652
3820.968276,0.000000,-0.000000,9844.739029
3820.968591,229.828649,296.082377,9770.718434
3820.968906,0.000000,148.041188,9474.636058
3820.969221,459.657299,-0.000000,9696.697840
3820.969535,536.266849,-0.000000,9622.677246
3820.969850,383.047749,-222.061783,9622.677246
3820.970165,153.219100,-0.000000,9622.677246
3820.970480,229.828649,370.102971,9770.718434
3820.970794,153.219100,-0.000000,9696.697840
3820.971109,153.219100,296.082377,9844.739029
3820.971424,383.047749,-0.000000,9622.677246
3820.971739,76.609550,370.102971,9696.697840
3820.972054,76.609550,-0.000000,9400.615463
3820.972368,306.438199,296.082377,9918.759623
3820.972683,229.828649,-0.000000,9844.739029
3820.972998,0.000000,-296.082377,9252.574275
3820.973313,0.000000,-0.000000,9400.615463
3820.973627,0.000000,-0.000000,9622.677246
3820.973942,153.219100,-0.000000,9696.697840
3820.974257,0.000000,148.041188,9548.656652
3820.974572,-229.828649,-222.061783,9474.636058
3820.974886,0.000000,-0.000000,9474.636058
3820.975201,-76.609550,296.082377,9474.636058
3820.975516,153.219100,148.041188,9548.656652
3820.975831,76.609550,-0.000000,9770.718434
3820.976145,76.609550,-0.000000,9696.697840
3820.976460,153.219100,-74.020594,9178.553681
3820.976775,76.609550,-0.000000,9622.677246
3820.977090,153.219100,296.082377,9844.739029
3820.977404,306.438199,-0.000000,9252.574275
3820.977719,153.219100,222.061783,9252.574275
3820.978034,0.000000,-0.000000,9548.656652
3820.978349,153.219100,-0.000000,9474.636058
3820.978664,0.000000,518.144159,9770.718434
3820.978978,76.609550,222.061783,9844.739029
3820.979293,76.609550,-0.000000,9696.697840
3820.979608,153.219100,-0.000000,9400.615463
3820.979923,76.609550,148.041188,9548.656652
3820.980237,-383.047749,-222.061783,9770.718434
3820.980552,-229.828649,148.041188,9696.697840
3820.980867,0.000000,222.061783,9770.718434
3820.981182,153.219100,-0.000000,9474.636058
3820.981496,0.000000,222.061783,9696.697840
3820.981811,229.828649,-222.061783,9548.656652
3820.982126,76.609550,-0.000000,9622.677246
3820.982441,0.000000,370.102971,9696.697840
3820.982755,76.609550,-0.000000,9400.615463
3820.983070,306.438199,-0.000000,9622.677246
3820.983385,0.000000,-0.000000,9548.656652
3820.983700,0.000000,-0.000000,9696.697840
3820.984014,-383.047749,222.061783,9918.759623
3820.984329,0.000000,296.082377,9918.759623
3820.984644,0.000000,-0.000000,9844.739029
3820.984959,383.047749,-0.000000,9474.636058
3820.985273,0.000000,-0.000000,9252.574275
3820.985588,76.609550,-0.000000,9622.677246
3820.985903,0.000000,222.061783,9548.656652
3820.986218,76.609550,148.041188,9696.697840
3820.986533,536.266849,518.144159,9844.739029
3820.986847,229.828649,296.082377,9696.697840
3820.987162,153.219100,-0.000000,9178.553681
3820.987477,153.219100,148.041188,9400.615463
3820.987792,76.609550,296.082377,9770.718434
3820.988106,306.438199,-0.000000,9548.656652
3820.988421,383.047749,-0.000000,9178.553681
3820.988736,383.047749,-0.000000,9178.553681
3820.989051,383.047749,-0.000000,9474.636058
3820.989365,459.657299,148.041188,9696.697840
3820.989680,0.000000,-0.000000,9844.739029
3820.989995,0.000000,-0.000000,9770.718434
3820.990310,153.219100,-0.000000,9474.636058
3820.990624,153.219100,222.061783,9474.636058
3820.990939,536.266849,-0.000000,9770.718434
3820.991254,153.219100,222.061783,9696.697840
3820.991569,0.000000,222.061783,9622.677246
3820.991883,0.000000,222.061783,9548.656652
3820.992198,153.219100,296.082377,9696.697840
3820.992513,0.000000,222.061783,9326.594869
3820.992828,0.000000,-0.000000,9474.636058
3820.993142,306.438199,-0.000000,10066.800811
3820.993457,76.609550,-0.000000,9696.697840
3820.993772,0.000000,222.061783,9474.636058
3820.994087,-153.219100,-0.000000,9770.718434
3820.994402,0.000000,296.082377,9696.697840
3820.994716,0.000000,296.082377,9622.677246
3820.995031,0.000000,-74.020594,9474.636058
3820.995346,306.438199,-0.000000,9992.780217
3820.995661,153.219100,-0.000000,9696.697840
3820.995975,0.000000,-148.041188,9548.656652
3820.996290,0.000000,-74.020594,10214.842000
3820.996605,229.828649,296.082377,9844.739029
3820.996920,536.266849,370.102971,9622.677246
3820.997234,1072.533697,222.061783,9548.656652
3820.997549,919.314598,296.082377,9474.636058
3820.997864,1072.533697,1036.288319,9104.533087
3820.998179,1225.752797,740.205942,8808.450710
3820.998493,919.314598,-0.000000,9178.553681
3820.998808,919.314598,444.123565,9326.594869
3820.999123,536.266849,-0.000000,9474.636058
3820.999438,689.485948,296.082377,9474.636058
3820.999752,766.095498,-0.000000,9992.780217
3821.000067,306.438199,666.185348,9992.780217
3821.000382,306.438199,740.205942,9622.677246
3821.000697,919.314598,518.144159,9474.636058
3821.001011,1225.752797,740.205942,9400.615463
3821.001326,1532.190996,1036.288319,9622.677246
3821.001641,2068.457845,1036.288319,9844.739029
3821.001956,2145.067394,1184.329507,9992.780217
3821.002271,2451.505594,1258.350101,9548.656652
3821.002585,2451.505594,1998.556043,9326.594869
3821.002900,3140.991542,2368.659014,9474.636058
3821.003215,3294.210641,2516.700203,9326.594869
3821.003530,3753.867940,2886.803174,8586.388927
3821.003844,3600.648841,2368.659014,8660.409521
3821.004159,3370.820191,2368.659014,8956.491898
3821.004474,3370.820191,1924.535449,9104.533087
3821.004789,2987.772442,2146.597232,9030.512492
3821.005103,3677.258390,1998.556043,9252.574275
3821.005418,2987.772442,2516.700203,9474.636058
3821.005733,2987.772442,3034.844362,9252.574275
3821.006048,2604.724693,2812.782580,9400.615463
3821.006362,2757.943793,3330.926739,9474.636058
3821.006677,2451.505594,3478.967927,8956.491898
3821.006992,2604.724693,3627.009116,9030.512492
3821.007307,2604.724693,3849.070898,9252.574275
3821.007621,2604.724693,3552.988522,9622.677246
3821.007936,2068.457845,3552.988522,9918.759623
3821.008251,2451.505594,3701.029710,10140.821405
3821.008566,1915.238745,3997.112087,10362.883188
3821.008880,2145.067394,4071.132681,10510.924376
3821.009195,1608.800546,3701.029710,10732.986159
3821.009510,1455.581446,3627.009116,10658.965565
3821.009825,1532.190996,3478.967927,10807.006753
3821.010140,1532.190996,3404.947333,10436.903782
3821.010454,1915.238745,3478.967927,10510.924376
3821.010769,2145.067394,3775.050304,10584.944971
3821.011084,2145.067394,3627.009116,9992.780217
3821.011399,2068.457845,3627.009116,9770.718434
3821.011713,2757.943793,3849.070898,9770.718434
3821.012028,2528.115143,3701.029710,9918.759623
3821.012343,2374.896044,3552.988522,10066.800811
3821.012658,2068.457845,3256.906145,10140.821405
3821.012972,2145.067394,3182.885551,10140.821405
3821.013287,1991.848295,3330.926739,9918.759623
3821.013602,2068.457845,2886.803174,9992.780217
3821.013917,1915.238745,3108.864956,10140.821405
3821.014231,1378.971896,2886.803174,10436.903782
3821.014546,1302.362347,2590.720797,9992.780217
