#time,accel_x,accel_y,accel_z
4000.391206,-1532.190996,814.226536,9918.759623
4000.391521,-1762.019645,370.102971,9622.677246
4000.391837,-1762.019645,296.082377,9696.697840
4000.392152,-1149.143247,444.123565,9474.636058
4000.392468,-919.314598,518.144159,9178.553681
4000.392783,-459.657299,370.102971,9104.533087
4000.393098,-383.047749,1036.288319,8512.368333
4000.393414,0.000000,962.267725,7920.203579
4000.393729,-383.047749,888.247130,8438.347739
4000.394045,-536.266849,592.164754,8956.491898
4000.394360,-459.657299,222.061783,9400.615463
4000.394675,-383.047749,-148.041188,9400.615463
4000.394991,-612.876398,-0.000000,9770.718434
4000.395306,0.000000,-148.041188,10066.800811
4000.395622,76.609550,-444.123565,10066.800811
4000.395937,153.219100,-148.041188,9992.780217
4000.396252,306.438199,-444.123565,9770.718434
4000.396568,766.095498,-74.020594,9252.574275
4000.396883,689.485948,-0.000000,9104.533087
4000.397199,612.876398,-74.020594,9030.512492
4000.397514,1072.533697,-444.123565,8956.491898
4000.397829,689.485948,-592.164754,9326.594869
4000.398145,689.485948,-814.226536,9178.553681
4000.398460,689.485948,-962.267725,9474.636058
4000.398776,689.485948,-1036.288319,9474.636058
4000.399091,612.876398,-1406.391290,9548.656652
4000.399406,919.314598,-740.205942,9474.636058
4000.399722,919.314598,-1110.308913,9474.636058
4000.400037,689.485948,-740.205942,9474.636058
4000.400353,842.705048,-518.144159,9326.594869
4000.400668,536.266849,-222.061783,9104.533087
4000.400983,153.219100,-0.000000,9252.574275
4000.401299,0.000000,-0.000000,9474.636058
4000.401614,0.000000,-0.000000,9770.718434
4000.401930,229.828649,222.061783,9622.677246
4000.402245,-459.657299,-0.000000,9844.739029
4000.402560,-229.828649,-148.041188,9770.718434
4000.402876,-459.657299,-148.041188,9696.697840
4000.403191,-153.219100,-0.000000,10066.800811
4000.403507,-306.438199,-148.041188,10140.821405
4000.403822,-229.828649,518.144159,9326.594869
4000.404137,-229.828649,962.267725,8660.409521
4000.404453,-383.047749,1184.329507,8734.430116
4000.404768,-536.266849,1184.329507,9104.533087
4000.405084,-842.705048,740.205942,9326.594869
4000.405399,-995.924147,444.123565,9548.656652
