#time,accel_x,accel_y,accel_z
3992.299626,-919.314598,592.164754,8290.306550
3992.299941,-842.705048,1036.288319,8290.306550
3992.300256,-689.485948,962.267725,8734.430116
3992.300571,-689.485948,888.247130,8808.450710
3992.300886,-689.485948,518.144159,8808.450710
3992.301201,-689.485948,-0.000000,9474.636058
3992.301516,-1149.143247,-444.123565,10066.800811
3992.301831,-1072.533697,-814.226536,10214.842000
3992.302146,-919.314598,-666.185348,9844.739029
3992.302461,-766.095498,-888.247130,9622.677246
3992.302776,-76.609550,-296.082377,9104.533087
3992.303091,153.219100,-0.000000,8882.471304
3992.303406,0.000000,-148.041188,8882.471304
3992.303721,0.000000,-148.041188,8586.388927
3992.304036,766.095498,-148.041188,8068.244768
3992.304351,229.828649,-814.226536,8734.430116
3992.304666,153.219100,-814.226536,8956.491898
3992.304981,612.876398,-1406.391290,9030.512492
3992.305296,536.266849,-1924.535449,9400.615463
3992.305611,536.266849,-1554.432478,9178.553681
3992.305926,76.609550,-1554.432478,8956.491898
3992.306241,229.828649,-1036.288319,8660.409521
3992.306556,76.609550,-592.164754,8660.409521
3992.306871,0.000000,-814.226536,8734.430116
3992.307186,-306.438199,-814.226536,9030.512492
3992.307501,-153.219100,-888.247130,9400.615463
3992.307816,-306.438199,-740.205942,9252.574275
3992.308131,-383.047749,-740.205942,9474.636058
3992.308446,-383.047749,-888.247130,9622.677246
3992.308761,0.000000,-740.205942,9696.697840
3992.309076,-383.047749,-814.226536,9918.759623
3992.309391,-766.095498,-592.164754,10214.842000
3992.309706,-919.314598,-518.144159,9918.759623
3992.310021,-842.705048,-296.082377,9844.739029
3992.310336,-1225.752797,222.061783,9696.697840
3992.310651,-1072.533697,-0.000000,9474.636058
3992.310966,-919.314598,296.082377,9474.636058
3992.311281,-306.438199,-0.000000,9918.759623
3992.311596,0.000000,74.020594,9400.615463
3992.311911,153.219100,740.205942,9696.697840
3992.312227,612.876398,962.267725,9696.697840
3992.312542,383.047749,1036.288319,9474.636058
3992.312857,536.266849,1258.350101,9326.594869
3992.313172,842.705048,1406.391290,9252.574275
3992.313487,919.314598,1554.432478,9326.594869
3992.313802,766.095498,1184.329507,9030.512492
3992.314117,689.485948,962.267725,9326.594869
3992.314432,612.876398,1628.453072,9474.636058
3992.314747,536.266849,1628.453072,9178.553681
3992.315062,689.485948,1406.391290,9474.636058
3992.315377,612.876398,1110.308913,9696.697840
3992.315692,766.095498,888.247130,9992.780217
3992.316007,459.657299,1332.370696,9918.759623
3992.316322,383.047749,1332.370696,9918.759623
3992.316637,229.828649,1554.432478,10140.821405
3992.316952,76.609550,1332.370696,10066.800811
3992.317267,0.000000,1036.288319,10140.821405
3992.317582,0.000000,1480.411884,10066.800811
3992.317897,0.000000,1184.329507,10214.842000
3992.318212,0.000000,1036.288319,10288.862594
3992.318527,612.876398,666.185348,10140.821405
3992.318842,-76.609550,-0.000000,10362.883188
3992.319157,153.219100,444.123565,10436.903782
3992.319472,383.047749,296.082377,10510.924376
3992.319787,0.000000,-0.000000,10807.006753
3992.320102,76.609550,-0.000000,10362.883188
3992.320417,383.047749,-0.000000,9844.739029
3992.320732,383.047749,-0.000000,9696.697840
3992.321047,612.876398,-0.000000,9992.780217
3992.321362,383.047749,-0.000000,9696.697840
