#time,accel_x,accel_y,accel_z
4244.921011,0.000000,-0.000000,9474.636058
4244.921327,-229.828649,-0.000000,9696.697840
4244.921642,0.000000,-0.000000,9622.677246
4244.921958,0.000000,148.041188,9548.656652
4244.922273,76.609550,-0.000000,9252.574275
4244.922589,0.000000,296.082377,9326.594869
4244.922905,0.000000,296.082377,10214.842000
4244.923220,0.000000,-0.000000,9622.677246
4244.923536,0.000000,-0.000000,9474.636058
4244.923851,0.000000,-0.000000,9326.594869
4244.924167,229.828649,-0.000000,9548.656652
4244.924482,0.000000,-0.000000,9548.656652
4244.924798,153.219100,222.061783,9548.656652
4244.925113,-153.219100,370.102971,9548.656652
4244.925429,536.266849,444.123565,9474.636058
4244.925744,383.047749,-148.041188,9400.615463
4244.926060,306.438199,222.061783,9548.656652
4244.926375,153.219100,-0.000000,9548.656652
4244.926691,0.000000,-74.020594,9622.677246
4244.927007,76.609550,-148.041188,9622.677246
4244.927322,76.609550,-74.020594,9474.636058
4244.927638,229.828649,444.123565,9400.615463
4244.927953,153.219100,148.041188,9104.533087
4244.928269,306.438199,-0.000000,9770.718434
4244.928584,76.609550,-148.041188,9918.759623
4244.928900,76.609550,296.082377,9770.718434
4244.929215,0.000000,222.061783,9696.697840
4244.929531,0.000000,222.061783,9548.656652
4244.929846,-229.828649,-0.000000,9474.636058
4244.930162,153.219100,222.061783,9400.615463
4244.930477,0.000000,-0.000000,9992.780217
4244.930793,-229.828649,370.102971,9696.697840
4244.931109,-229.828649,370.102971,9474.636058
4244.931424,383.047749,-0.000000,9770.718434
4244.931740,76.609550,-0.000000,9696.697840
4244.932055,0.000000,148.041188,9844.739029
4244.932371,-306.438199,-0.000000,9918.759623
4244.932686,-76.609550,-148.041188,9622.677246
4244.933002,153.219100,-148.041188,9252.574275
4244.933317,0.000000,-74.020594,9252.574275
4244.933633,0.000000,-0.000000,9770.718434
4244.933948,0.000000,296.082377,9474.636058
4244.934264,383.047749,-0.000000,9548.656652
4244.934579,76.609550,370.102971,9178.553681
4244.934895,229.828649,-0.000000,9474.636058
4244.935211,0.000000,222.061783,9474.636058
4244.935526,229.828649,296.082377,9474.636058
4244.935842,-153.219100,-0.000000,9696.697840
4244.936157,306.438199,-0.000000,9326.594869
4244.936473,383.047749,-0.000000,9474.636058
4244.936788,153.219100,-0.000000,9622.677246
4244.937104,153.219100,-0.000000,9696.697840
4244.937419,0.000000,-0.000000,9474.636058
4244.937735,306.438199,-0.000000,9622.677246
4244.938050,459.657299,222.061783,9918.759623
4244.938366,0.000000,444.123565,9622.677246
4244.938681,229.828649,444.123565,9030.512492
4244.938997,229.828649,-0.000000,9918.759623
4244.939313,76.609550,-74.020594,9696.697840
4244.939628,0.000000,222.061783,9770.718434
4244.939944,0.000000,148.041188,9622.677246
4244.940259,-153.219100,148.041188,9696.697840
4244.940575,0.000000,222.061783,9770.718434
4244.940890,76.609550,296.082377,9474.636058
4244.941206,0.000000,-0.000000,9770.718434
4244.941521,229.828649,296.082377,9918.759623
4244.941837,153.219100,222.061783,9400.615463
4244.942152,459.657299,148.041188,9548.656652
4244.942468,-306.438199,148.041188,9696.697840
4244.942783,76.609550,-0.000000,9770.718434
4244.943099,0.000000,370.102971,9548.656652
4244.943415,0.000000,-0.000000,9474.636058
4244.943730,0.000000,222.061783,9548.656652
4244.944046,0.000000,-0.000000,9622.677246
4244.944361,76.609550,-0.000000,9622.677246
4244.944677,0.000000,-0.000000,9622.677246
4244.944992,0.000000,-0.000000,9474.636058
4244.945308,76.609550,-0.000000,9474.636058
4244.945623,76.609550,-0.000000,9844.739029
4244.945939,153.219100,222.061783,9474.636058
4244.946254,0.000000,-0.000000,9770.718434
4244.946570,0.000000,222.061783,9326.594869
4244.946886,0.000000,296.082377,9252.574275
4244.947201,229.828649,-0.000000,9474.636058
4244.947517,-306.438199,518.144159,9622.677246
4244.947832,-536.266849,148.041188,9548.656652
4244.948148,-383.047749,370.102971,9474.636058
4244.948463,-612.876398,592.164754,9474.636058
4244.948779,-383.047749,-0.000000,9918.759623
4244.949094,-306.438199,592.164754,9622.677246
4244.949410,-459.657299,666.185348,9474.636058
4244.949725,-612.876398,296.082377,9474.636058
4244.950041,-536.266849,740.205942,9918.759623
4244.950356,-995.924147,962.267725,9474.636058
4244.950672,-842.705048,1110.308913,9252.574275
4244.950988,-1149.143247,1332.370696,9400.615463
4244.951303,-689.485948,1480.411884,8882.471304
4244.951619,-1378.971896,1406.391290,9400.615463
4244.951934,-1915.238745,1110.308913,9252.574275
4244.952250,-2298.286494,1258.350101,9474.636058
4244.952565,-2604.724693,1480.411884,9326.594869
4244.952881,-2757.943793,1258.350101,9400.615463
4244.953196,-2757.943793,1332.370696,9992.780217
4244.953512,-3140.991542,1406.391290,9770.718434
4244.953827,-3370.820191,1850.514855,9622.677246
4244.954143,-3294.210641,2072.576638,9770.718434
4244.954458,-2911.162892,2220.617826,9474.636058
4244.954774,-2374.896044,2442.679609,9548.656652
4244.955090,-2528.115143,2664.741391,9252.574275
4244.955405,-2604.724693,3256.906145,9326.594869
4244.955721,-2374.896044,3256.906145,9178.553681
4244.956036,-2374.896044,3034.844362,9326.594869
4244.956352,-2298.286494,2812.782580,9696.697840
4244.956667,-2374.896044,2886.803174,10214.842000
4244.956983,-2298.286494,2368.659014,10510.924376
4244.957298,-2221.676944,2368.659014,10362.883188
4244.957614,-1608.800546,2294.638420,9992.780217
4244.957929,-1532.190996,2664.741391,10214.842000
4244.958245,-995.924147,2516.700203,8734.430116
4244.958560,-919.314598,3478.967927,8808.450710
4244.958876,-842.705048,3627.009116,8512.368333
4244.959192,-1072.533697,3923.091493,8438.347739
4244.959507,-1072.533697,3997.112087,9030.512492
4244.959823,-1991.848295,3775.050304,9252.574275
4244.960138,-2374.896044,3108.864956,9918.759623
4244.960454,-2451.505594,2812.782580,10510.924376
4244.960769,-2528.115143,2442.679609,11325.150913
4244.961085,-2451.505594,2516.700203,11843.295072
4244.961400,-2528.115143,3182.885551,11399.171507
4244.961716,-2374.896044,3627.009116,10955.047942
4244.962031,-1915.238745,4145.153275,10214.842000
4244.962347,-1532.190996,4737.318029,9400.615463
4244.962662,-1532.190996,4293.194464,9252.574275
4244.962978,-1608.800546,4515.256246,8808.450710
4244.963294,-1991.848295,4441.235652,8586.388927
4244.963609,-2298.286494,3404.947333,9104.533087
4244.963925,-2451.505594,2738.761985,9844.739029
4244.964240,-2834.553343,1924.535449,10658.965565
4244.964556,-2681.334243,1702.473667,11251.130318
4244.964871,-2604.724693,1554.432478,11103.089130
4244.965187,-1915.238745,1776.494261,11103.089130
4244.965502,-1225.752797,1776.494261,10584.944971
4244.965818,-995.924147,2220.617826,10140.821405
4244.966133,0.000000,2738.761985,9178.553681
4244.966449,383.047749,2960.823768,8068.244768
4244.966764,459.657299,3923.091493,7624.121203
4244.967080,0.000000,3627.009116,7550.100608
4244.967396,-459.657299,3478.967927,7624.121203
4244.967711,-1762.019645,2812.782580,8142.265362
4244.968027,-2374.896044,1776.494261,9252.574275
4244.968342,-3677.258390,962.267725,10214.842000
4244.968658,-4290.134789,296.082377,10732.986159
4244.968973,-4673.182538,-0.000000,11177.109724
4244.969289,-4826.401637,-0.000000,11103.089130
4244.969604,-3907.087040,518.144159,11251.130318
4244.969920,-3064.381992,814.226536,10807.006753
4244.970235,-2681.334243,1332.370696,10658.965565
